gene beta t p se(beta)
ENSG00000141096.4 22264.0312966986 1.64285922075547 0.102506703168412 13552.0019094883
ENSG00000141098.8 14254.3889444955 1.42120063932429 0.157334061679113 10029.8216522564
ENSG00000141127.10 24421.2618302894 0.20409537117654 0.838555617585117 119656.12786566
ENSG00000141252.15 -1005.70322481666 -0.0652761012755141 0.948041085874255 15406.9131759545
ENSG00000141294.5 -9506.15320117114 -0.966867561653071 0.335166548084397 9831.9082966423
ENSG00000141295.9 739.848146100387 0.18772004781402 0.851349809868765 3941.23139598481
ENSG00000141314.8 -3485.65978415246 -0.478718601783518 0.632835899104112 7281.22903761471
ENSG00000141349.4 989.144991087516 0.167742696684268 0.867011649283523 5896.79914917145
ENSG00000141380.9 11572.8431105908 1.1441272587193 0.254393356213738 10114.996406558
ENSG00000141384.7 1204.8922122443 0.400024469879265 0.689707579263512 3012.04626958936
ENSG00000141385.5 -55.8010064060923 -0.0100870477701665 0.991965240044466 5531.94628175844
ENSG00000141428.12 -10825.4721834811 -0.872797313169263 0.384168582931622 12403.191462829
ENSG00000141469.12 -4394.5661596784 -0.871469290127383 0.384890645943455 5042.70914587943
ENSG00000141480.13 24761.6347352879 0.821123434171406 0.412879075068538 30155.8008270399
ENSG00000141504.7 -10132.5722556131 -1.11610176672752 0.266163318169665 9078.53795924228
ENSG00000141510.11 52622.6395659672 0.609360332446437 0.54320749461429 86357.1794289593
ENSG00000141540.6 6421.84888599199 1.30610165708649 0.193517327423208 4916.80632296048
ENSG00000141552.13 239650.751626113 0.831197627261518 0.407183148919056 288319.821623736
ENSG00000141556.16 -11032.386455265 -1.1032989920066 0.271664229303206 9999.45303602616
ENSG00000141560.10 -3366.58415021534 -0.593834215426495 0.553517476799244 5669.23235940093
ENSG00000141562.13 -3191.46099465309 -0.442590576211926 0.658699454433988 7210.86522439855
ENSG00000141564.9 -11540.7338647608 -1.05342573656154 0.29383984778781 10955.4318488844
ENSG00000141569.6 -22396.0767302512 -1.58169902468048 0.115824577444593 14159.5059368361
ENSG00000141570.6 709.350709652828 0.1609389225171 0.872358056753794 4407.57710166388
ENSG00000141574.3 -56513.6448468576 -0.831197627261518 0.407183148919056 67990.6234008976
ENSG00000141576.10 -3742.30289330003 -0.515107754728976 0.607235985550472 7265.08746751259
ENSG00000141698.12 4367.07086569808 0.522665045973068 0.601978486032669 8355.3910852556
ENSG00000141720.7 10608.1675539679 0.877594262895881 0.381567400853793 12087.7813386828
ENSG00000141759.10 4063.94935344144 0.895117824209975 0.372158224745906 4540.12783962631
ENSG00000141994.11 -1426.55865239509 -0.307176532100445 0.759135051099439 4644.10038957211
ENSG00000142039.3 -1976.97198828695 -0.218148783039895 0.827609686648051 9062.49377483531
ENSG00000142046.10 -46930.4749277776 -0.578626141716984 0.563709257084655 81106.7311762283
ENSG00000142065.9 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000142089.11 12824.4098345614 0.654546150571588 0.51376237987866 19592.8275238688
ENSG00000142102.11 19522.6535387046 2.5226581167052 0.0126898457912954 7738.92165942915
ENSG00000142178.7 14823.6937635659 1.50651704748346 0.134037550787074 9839.71192913343
ENSG00000142207.5 -1548.21065344394 -0.233329009380873 0.815824044941592 6635.3114752085
ENSG00000142230.7 -2831.79449929026 -0.36967429418923 0.712146569618163 7660.24185019667
ENSG00000142330.15 2479.03280458616 0.185173107287277 0.853343404916732 13387.6502960022
ENSG00000142409.4 7182.63964221397 0.767337928600295 0.444086763074585 9360.4647633095
ENSG00000142444.6 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000142453.7 -2123.92776266166 -0.26405426607557 0.792100537998876 8043.5275454092
ENSG00000142534.2 1927.23529063386 0.138036982144646 0.890396318642586 13961.7315641858
ENSG00000142544.6 320.712760534609 0.056291712822891 0.955184332914677 5697.33526396077
ENSG00000142546.9 -15022.1509025203 -1.28336482722863 0.201343455565124 11705.2848759772
ENSG00000142632.12 -48.1295137916238 -0.0106107840941345 0.991548077294369 4535.90548678009
ENSG00000142657.16 -21098.9468027093 -0.141034746229279 0.888031718497707 149601.054823816
ENSG00000142684.7 -7486.01751487296 -1.32806520220884 0.186173835440735 5636.78462655462
ENSG00000142686.7 411.147129585007 0.0931008020963478 0.925947714376624 4416.15024067699
ENSG00000142751.10 3260.5751796248 0.825276274371393 0.410525313887854 3950.88927293876
ENSG00000142794.14 1058.64819469357 0.1443494618852 0.885418282855128 7333.92546717982
ENSG00000142798.12 -16295.1994285123 -0.937552644595225 0.349981471366355 17380.5700644656
ENSG00000142867.8 6244.34399779882 0.402305273921418 0.688032081668443 15521.4072560693
ENSG00000142875.15 1579.74403097149 0.276747421544778 0.782355038515406 5708.25203051037
ENSG00000142920.12 3212.33789671063 0.983409144819201 0.326989652248263 3266.53246376026
ENSG00000143013.8 -10265.3891534477 -1.19135692527606 0.235395159308362 8616.55221508788
ENSG00000143033.13 -1264.04238942232 -0.0994517529956014 0.920912381919603 12710.1066733155
ENSG00000143079.10 17915.4440566539 1.3514714308635 0.178579119941974 13256.2506668802
ENSG00000143149.8 -1431.88654581781 -0.347644442927784 0.728594561850113 4118.82477901498
ENSG00000143156.9 -9676.83377655407 -1.15085278003046 0.251624073688634 8408.40283350402
ENSG00000143162.7 -5312.62796102182 -0.608880128969641 0.543524916579803 8725.24444181148
ENSG00000143164.11 3484.44944955507 1.1306706441177 0.259998342080867 3081.75459200508
ENSG00000143178.8 5970.67515375818 0.42198294528152 0.673641644255893 14149.0911434227
ENSG00000143179.8 -21214.5769958654 -1.84941814700046 0.066365498371288 11470.9467030336
ENSG00000143194.8 6006.2800628791 0.683051527982801 0.495627914167768 8793.30448263097
ENSG00000143195.8 12811.1173365966 1.22555583595329 0.22228663589269 10453.3118449325
ENSG00000143198.8 1748.70978119742 0.36249612227968 0.717491556388426 4824.07858655165
ENSG00000143222.7 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000143226.9 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000143228.8 -3479.01110553942 -1.57638242527848 0.117044390962786 2206.95882531476
ENSG00000143248.8 4428.9997801447 0.713991373584976 0.476342044078431 6203.15586994635
ENSG00000143257.7 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000143314.8 3989.51809517658 0.828681367592529 0.408601384081657 4814.29684700991
ENSG00000143315.5 13586.4530658282 2.56267510697916 0.0113716848832107 5301.66817823569
ENSG00000143321.14 18487.7391598964 0.960004244887976 0.338597967111345 19257.9764707746
ENSG00000143322.15 3405.96577963743 0.440974307146667 0.659866516774808 7723.72839967889
ENSG00000143337.14 -2597.89790027152 -0.253661500853571 0.800104431872003 10241.593192225
ENSG00000143353.7 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000143363.11 2103.47428428255 0.603671102338936 0.546974144138413 3484.47072608345
ENSG00000143369.10 -756.188204591211 -0.0382355213434139 0.96955073987345 19777.1124342591
ENSG00000143376.8 1086.38607299065 0.264476237858098 0.791776021050754 4107.68877305923
ENSG00000143387.8 17826.0886593329 1.13332018046631 0.258887978055931 15729.084301665
ENSG00000143390.13 -2012.13747621294 -0.249551649839697 0.803275507600439 8063.01011235737
ENSG00000143418.15 21158.8211910056 1.57940157334241 0.116350448966463 13396.7330083306
ENSG00000143420.13 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000143450.10 2759.66553417279 0.241308521315064 0.809645553036203 11436.2539670517
ENSG00000143458.7 19524.7534418227 1.25248463542649 0.212342536008955 15588.8167324099
ENSG00000143486.11 -905.901747503259 -0.149746819541844 0.881165526024911 6049.55584549239
ENSG00000143498.13 -2500.67396637411 -0.194447384561584 0.846088691951514 12860.4145127091
ENSG00000143537.9 -67339.1568953012 -0.470034480394972 0.639013030601408 143264.291672211
ENSG00000143546.5 3739.01941134606 0.467794336269002 0.640610610268677 7992.87020267804
ENSG00000143554.9 -4682.99584289185 -0.754243267892372 0.45188559317608 6208.86661140222
ENSG00000143590.9 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000143614.7 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000143643.8 -1044.9991308359 -0.0897268466046496 0.928623977141754 11646.448865414
ENSG00000143653.9 6599.67573152057 1.12734561810503 0.261396494569092 5854.17251420559
ENSG00000143756.7 36343.3236609968 2.58751394515132 0.010616583595059 14045.6532530384
ENSG00000143797.7 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000143799.8 -38405.469963075 -2.26199718305705 0.0251343795615632 16978.5666625679
ENSG00000143819.8 1019.39225267355 0.148595114556469 0.882072706423958 6860.20032163414
ENSG00000143870.8 3133.08011656931 0.46114192144831 0.645364741873073 6794.17760746894
ENSG00000143971.7 2503.84329599463 0.579068561444833 0.563411481508872 4323.91509866689
ENSG00000144021.2 -3954.45772612939 -0.284784024824217 0.776202412524243 13885.8130422529
ENSG00000144026.7 -7793.90493313897 -1.60179426587519 0.111304961260186 4865.73407033675
ENSG00000144061.8 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000144115.12 6862.63923322484 0.483612941647684 0.629365816189101 14190.3548111091
ENSG00000144118.9 6519.38843627507 1.57704678977184 0.116891407812332 4133.92201078464
ENSG00000144120.8 3514.50382982293 1.23182026708625 0.219943805879418 2853.09791024639
ENSG00000144134.14 -10580.6830637948 -0.530894951114122 0.596276754475095 19929.8995810574
ENSG00000144182.12 4001.67129258164 0.676712833685675 0.499630381333937 5913.3964857542
ENSG00000144199.7 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000144320.9 1192.82126573138 0.17143002126952 0.864116697818291 6958.06520292055
ENSG00000144355.10 -12192.1768803902 -1.04292803655987 0.298659561065349 11690.3338034774
ENSG00000144451.14 -6457.72622131541 -1.50582764146905 0.134214361778779 4288.4896275482
ENSG00000144455.9 3271.39842364259 1.15187099868817 0.251206672766105 2840.0736083887
ENSG00000144554.6 -2590.07151917032 -0.28273149454457 0.777772448276536 9160.88787116717
ENSG00000144559.6 -1591.12646862542 -0.179302830348649 0.857941895969098 8873.96180825214
ENSG00000144591.13 -1955.74399295534 -0.541963342266192 0.588647934209813 3608.62781747838
ENSG00000144642.16 -3693.15220609862 -1.11799500117781 0.26535647924091 3303.37094728321
ENSG00000144648.10 -237120.802472321 -0.826906795553951 0.409603367045686 286756.383847918
ENSG00000144711.9 -110.239613822283 -0.0064847938862062 0.99483453580523 16999.7097450967
ENSG00000144741.13 7249.11020891283 0.83588058620567 0.404551607862164 8672.42322473221
ENSG00000144791.5 902.294555345458 0.110731471702243 0.911977309155788 8148.49239764219
ENSG00000144792.5 8087.24020685255 2.13373989861217 0.0344903450921803 3790.17152564503
ENSG00000144815.10 5326.61627967719 1.32046929579612 0.188689622746259 4033.88120923004
ENSG00000144821.5 -4304.64117998191 -0.622521291385325 0.534544354463468 6914.84972409955
ENSG00000144843.7 -3567.84122684544 -0.764523246442114 0.445756534577359 4666.75309540844
ENSG00000145002.8 32152.9911211668 0.342464548406663 0.732480720949904 93887.0644297653
ENSG00000145012.8 -122995.3166961 -1.06083292605654 0.290470928377094 115942.212647296
ENSG00000145014.13 -13448.736652706 -0.883575893760202 0.378339149903779 15220.8053068002
ENSG00000145016.9 -11301.3061343564 -1.27294230740583 0.205007895316975 8878.09767073238
ENSG00000145020.10 4155.17297153325 0.694258218292879 0.48859414166492 5985.05406497091
ENSG00000145075.7 14036.3693211253 1.70870105727977 0.0895746517745476 8214.64308301593
ENSG00000145088.4 2549.76495559662 0.236957667742021 0.813012935906548 10760.4239183033
ENSG00000145214.9 -491.042003417239 -0.129327806911623 0.897271523488573 3796.87876214273
ENSG00000145241.6 11949.7703006425 1.76362951357602 0.0798303408729911 6775.66927104355
ENSG00000145284.7 -27196.3138877873 -0.939825455133775 0.348818066400748 28937.6221289049
ENSG00000145348.12 -1671.48819336095 -0.204634048997649 0.838135455362389 8168.18218448166
ENSG00000145358.2 45407.4878489355 3.81549914158842 0.000198173698027913 11900.7988637712
ENSG00000145365.10 3302.9412820229 0.580236858388439 0.562625514494531 5692.40170504946
ENSG00000145390.7 3356.6593127656 0.168069059265416 0.866755345824075 19971.9051646784
ENSG00000145414.4 564.099904478086 0.0700941115967912 0.944212114494547 8047.75025501442
ENSG00000145416.9 1982.47817971858 0.442734588555183 0.658595507853101 4477.80279871103
ENSG00000145425.5 -3383.84026424648 -0.18218753188197 0.855681541649264 18573.3909960353
ENSG00000145439.7 1237.40843145575 0.251208494225029 0.801996724094229 4925.82241405935
ENSG00000145476.11 2344.44112641292 0.738164328049733 0.461567902330183 3176.04229481944
ENSG00000145494.7 -9167.02420739897 -1.37493435352022 0.171202065787301 6667.24500986451
ENSG00000145536.11 50024.367451915 1.5050488421008 0.134414318434969 33237.7036894624
ENSG00000145708.6 10085.1949913106 1.10350774359263 0.27157390986233 9139.21542451236
ENSG00000145715.10 4931.5838374614 1.35090196897158 0.178761090123921 3650.58601640484
ENSG00000145725.15 2761.21469350277 0.814433766410545 0.416687606367621 3390.34898524932
ENSG00000145736.10 -23673.7855477554 -1.69365195130972 0.0924069952852219 13977.9519218504
ENSG00000145741.11 -7513.03413615645 -0.323527827564817 0.746746154371397 23222.2192220892
ENSG00000145781.4 -2044.52115021975 -0.237252989243983 0.812784257877807 8617.47266803553
ENSG00000145817.12 1612.9352376841 0.391790666841833 0.69576894365942 4116.82914931519
ENSG00000145882.6 -388.01937667129 -0.100937561415607 0.919734817637689 3844.15247633767
ENSG00000145907.10 -15744.6837368791 -2.17840409437782 0.0309376302409756 7227.62309229683
ENSG00000145916.14 -5025.38954060708 -0.524789203768412 0.600504479873742 9576.01548301814
ENSG00000145936.4 -3072.06559540197 -0.407107576555711 0.684509331158949 7546.07816782199
ENSG00000145949.8 -3136.80770159283 -0.457117210678758 0.648248130904323 6862.15182520711
ENSG00000145979.13 987.547923346482 0.340594625856535 0.733885319671165 2899.48181320528
ENSG00000145990.6 -5623.33246010926 -0.891063157854583 0.3743223361848 6310.81243853532
ENSG00000145996.7 -15113.6758222874 -1.55436127870035 0.122205634718146 9723.39959145432
ENSG00000146021.10 -2226.98008713503 -0.398833199068741 0.690583308572674 5583.7379945675
ENSG00000146066.2 7205.07483518335 1.40378203808074 0.162450695893644 5132.61648869234
ENSG00000146085.7 360.860462507772 0.0638833946505546 0.94914812814002 5648.73649062793
ENSG00000146109.3 -25879.6946935099 -2.32496225431812 0.0214148417883797 11131.2321933158
ENSG00000146166.12 339.519615747459 0.0518590324687827 0.958710014632701 6546.97165728723
ENSG00000146192.10 -2649.22149060024 -0.400550959213312 0.689320679027166 6613.94369346499
ENSG00000146243.9 2138.5945519924 0.527726232269575 0.598469121584646 4052.46967313907
ENSG00000146263.7 7939.97544718541 1.38939878873349 0.166770493686396 5714.68430199446
ENSG00000146281.5 31413.646839851 1.38671908395968 0.167584854430599 22653.2159275918
ENSG00000146386.7 7532.2746319582 0.946583645194827 0.345373366781222 7957.32597979537
ENSG00000146409.6 15840.5849681284 1.67186583527922 0.0966355455146908 9474.79434884373
ENSG00000146535.9 12431.4613511563 1.81385950351363 0.0716980010025441 6853.59661378142
ENSG00000146574.11 2381.52286522347 0.250174109598729 0.802795018923297 9519.46174223765
ENSG00000146670.5 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000146700.8 2716.85438688638 0.515857420791578 0.606713529289838 5266.67694867584
ENSG00000146707.10 -6421.33710374298 -0.439901398591456 0.660641695938374 14597.2191138828
ENSG00000146729.5 -46613.8169210359 -0.621190500381733 0.535417131220705 75039.4877133357
ENSG00000146776.10 41264.6037860402 1.98606234118871 0.0488487079172658 20777.0939160662
ENSG00000146830.9 7267.19952829306 0.907846996076195 0.365415277757797 8004.87258282797
ENSG00000146833.11 -2267.75536826189 -0.56589711559681 0.572309313422947 4007.36336298561
ENSG00000146857.3 7407.54794268211 0.618281029345779 0.537327781581027 11980.8753480925
ENSG00000146909.3 6169.2277042207 0.330969977566508 0.741129051382583 18639.8408386785
ENSG00000146918.15 7014.45352079898 0.54870805234444 0.584021619717319 12783.5804319413
ENSG00000147364.12 -5971.92487025863 -0.851232394174445 0.395997140421409 7015.62218628958
ENSG00000147408.10 -342334.513707127 -0.726782678497357 0.468491784328285 471027.342609366
ENSG00000147419.12 690.978979772325 0.117592045339165 0.906548219373088 5876.06906385009
ENSG00000147434.4 77458.1747666552 1.54344741543863 0.124829342362725 50185.1724858681
ENSG00000147485.8 -3160.02074972625 -0.195091908182036 0.845585001546772 16197.6002960498
ENSG00000147548.12 -1274.29458788964 -0.437341650494919 0.662492605098896 2913.72794346842
ENSG00000147573.12 -15650.222559005 -3.15808487254071 0.00192053872067304 4955.60543514279
ENSG00000147586.5 -3288.31172620813 -0.318614811096297 0.750461828026378 10320.6492971674
ENSG00000147679.7 -5406.77173645768 -0.93211799291757 0.352773426471248 5800.52287107371
ENSG00000147813.11 -4437.46989619062 -0.946342439398482 0.345495932988963 4689.07417806516
ENSG00000147853.12 3212.74668022099 1.04215097803231 0.299018432023331 3082.80349771105
ENSG00000147905.13 227381.84583273 1.13740496352968 0.257182642472694 199912.830630792
ENSG00000147955.12 -16316.4459976054 -1.07026755308025 0.286218042019687 15245.20289403
ENSG00000148019.8 -4336.01161625194 -0.451912257764375 0.651984980324554 9594.80859780686
ENSG00000148057.11 1096.58478852487 0.223776934474386 0.823235368154485 4900.3477105474
ENSG00000148110.11 -1720.26904503341 -0.270162202496838 0.787406811490562 6367.54153295571
ENSG00000148200.12 -2689.0166383601 -0.513969397769537 0.608029715413109 5231.8613715711
ENSG00000148290.5 -4149.34097638091 -1.04347312897148 0.298407993015674 3976.47132559204
ENSG00000148291.5 540.715415361795 0.0830164364140382 0.933949151185774 6513.3537250987
ENSG00000148297.11 7170.14481536207 0.793634360588328 0.428661983093041 9034.56953406954
ENSG00000148357.12 -9164.02556406309 -1.18958832569583 0.236087790405068 7703.52681353251
ENSG00000148358.15 -2292.27437331016 -0.703501106701434 0.482834072258055 3258.38062154322
ENSG00000148384.11 -2553.39033531227 -0.289511795737279 0.772589534991506 8819.64180011987
ENSG00000148400.9 -1592.43566079603 -0.17293425398287 0.862936237866613 9208.32989486145
ENSG00000148459.11 37980.6806401252 0.711421899047138 0.477927713472755 53386.9996003716
ENSG00000148484.13 6761.08616663941 0.983488729368215 0.326950630666856 6874.59445618933
ENSG00000148498.11 15896.1175263199 1.00135393176425 0.318268350891594 15874.6243681423
ENSG00000148737.11 -2001.93421567063 -0.293785138398029 0.769328199309253 6814.28007756589
ENSG00000148814.13 15486.8860886664 0.505048221752563 0.614266191626938 30664.1730861371
ENSG00000148824.14 -8781.81063443006 -0.950700716807778 0.343285638164665 9237.19786802859
ENSG00000148834.8 6797.55511173038 0.728343093259349 0.467539103875874 9332.90254914231
ENSG00000149050.5 -14654.7908582501 -1.53569361559609 0.126720174113345 9542.78295450337
ENSG00000149054.10 -11259.5216823622 -1.16021949882965 0.247802749214297 9704.64786509794
ENSG00000149084.7 4040.64205631998 1.19329298581071 0.234638612799023 3386.12738394236
ENSG00000149089.8 2297.17326237519 0.635087326614076 0.526339040174932 3617.09825737259
ENSG00000149196.11 -1495.11755911203 -0.500286521146152 0.617606535199359 2988.52256840087
ENSG00000149231.7 -3897.37606307897 -1.08722487473251 0.278681386814702 3584.70097001584
ENSG00000149262.12 -7300.27413090447 -0.711370620799908 0.477959387851344 10262.2654316193
ENSG00000149292.12 56.1343097903138 0.0121880988674763 0.990291740258612 4605.66577287185
ENSG00000149308.12 -78206.2325078493 -2.32797059317337 0.0212499283072713 33594.1668409319
ENSG00000149313.6 -7193.52484262567 -1.70304945500536 0.0906299305141734 4223.90836712551
ENSG00000149483.7 -5330.41464749955 -0.887485327777622 0.376238458630868 6006.20030626038
ENSG00000149499.7 5825.36104780172 0.850743732094799 0.396267725341898 6847.37463002854
ENSG00000149527.13 -11074.725765326 -0.490317828743946 0.624625454700849 22586.8306557325
ENSG00000149564.7 -4130.22619097574 -1.60924071739172 0.109666316423269 2566.56828673219
ENSG00000149577.11 -2235.0698879387 -0.544727342670486 0.586749991150478 4103.09839961665
ENSG00000149591.12 -4463.15520827032 -0.797778070758008 0.426260421210596 5594.48218980205
ENSG00000149599.11 3769.02398224 0.576280218729174 0.565289485566444 6540.26263568709
ENSG00000149679.7 13088.7950813128 0.918782406666525 0.359684460451318 14245.8050854509
ENSG00000149922.6 4804.24433809481 0.763582719434284 0.446315293569545 6291.71433011754
ENSG00000149923.9 11884.0312520352 1.24277175549188 0.215891151945862 9562.52119467548
ENSG00000149932.12 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000150076.18 2056.38568314364 0.159167836516747 0.873750753470181 12919.6056700015
ENSG00000150093.14 12118.9135591695 1.50118154247043 0.135410694950254 8072.91671014411
ENSG00000150403.13 7916.21910491225 1.39897315828192 0.163885382080036 5658.59255987026
ENSG00000150456.6 1051.44414350806 0.105392451266254 0.916205210015868 9976.4654002761
ENSG00000150457.7 918.707736614867 0.171715350361767 0.863892759656585 5350.17827281807
ENSG00000150459.8 170.529947572755 0.0184546948469347 0.985300644420437 9240.46422805411
ENSG00000150527.12 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000150627.11 2362.85249470698 0.682145945009463 0.496198669553262 3463.85185163595
ENSG00000150637.4 -49662.0035716674 -2.57924245531874 0.010862881759956 19254.4921355718
ENSG00000150712.6 4104.29115383689 1.0169143352997 0.310831604070387 4036.0244824627
ENSG00000150907.6 4343.79124432973 0.504907793433368 0.614364587291167 8603.13764379035
ENSG00000151092.12 -1525.59230274295 -0.420419009741209 0.674781046299791 3628.74243883984
ENSG00000151131.5 6085.57752047237 0.80339947088773 0.423015140279164 7574.78407814733
ENSG00000151148.9 -45951.3921122169 -1.46461084985139 0.145119857963404 31374.4720086428
ENSG00000151229.8 2680.26372340873 0.41538383498416 0.678454519342759 6452.49886411911
ENSG00000151287.12 -2995.27768934262 -0.333460707442819 0.739252216898562 8982.40069216023
ENSG00000151376.12 -3598.67794006935 -0.706892846399011 0.480729757922317 5090.83938025602
ENSG00000151414.10 11361.7146081517 1.01214992925919 0.313096243676755 11225.3276710373
ENSG00000151422.8 12806.3715533431 2.25823778285208 0.0253733346149475 5670.95797023158
ENSG00000151466.7 6147.9485126516 0.807939512106799 0.420404834627951 7609.4168196083
ENSG00000151470.8 -4648.33631167037 -1.31046845666827 0.192040433999849 3547.07989194054
ENSG00000151490.9 -4387.20409536382 -0.522793849506582 0.601889059135633 8391.84336140241
ENSG00000151491.8 4207.91979654579 0.66482766571412 0.507181553866613 6329.33918600677
ENSG00000151498.7 -4779.96426288677 -0.856144750606496 0.393283306547085 5583.12628734876
ENSG00000151500.10 -503.675040830987 -0.144016080792701 0.885681075510779 3497.35278212427
ENSG00000151552.7 -10443.6898128694 -1.16633369284904 0.245330588478488 8954.28973449123
ENSG00000151611.9 6139.4067295183 0.250927166037695 0.802213820804639 24466.8874497073
ENSG00000151640.8 -51074.6664282159 -1.689612188597 0.0931795501570857 30228.6328027892
ENSG00000151687.10 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000151689.8 28660.5229603789 1.1556778226683 0.249650455397928 24799.7516247267
ENSG00000151690.10 -8222.18366597804 -1.73841458686223 0.0841897370282171 4729.70241282821
ENSG00000151725.7 -169.544181356512 -0.0243012755790703 0.980644594054016 6976.76057394014
ENSG00000151743.6 -29882.4269622181 -1.98420070157567 0.0490580256588702 15060.183649007
ENSG00000151773.8 15150.9245672965 1.69007793743171 0.0930902153043491 8964.63070236884
ENSG00000151806.9 5725.7330699891 0.35497039380914 0.723110375800744 16130.1707687422
ENSG00000151835.9 9091.16200838158 0.452503391310424 0.651560134457497 20090.8151915814
ENSG00000151893.10 3856.60568677156 0.655605136786448 0.51308249383421 5882.5129187903
ENSG00000151917.13 -9471.77780512509 -1.1028237808682 0.271869913860524 8588.65937554269
ENSG00000151929.5 15229.6871980279 0.927005769384294 0.355412693619587 16428.9022798027
ENSG00000152193.7 144.740318124256 0.0475677039277948 0.962124045458191 3042.82751053034
ENSG00000152213.3 -7706.47950118987 -1.19471865990424 0.234082621006662 6450.45545853246
ENSG00000152219.4 -227.993567395171 -0.0826182908782355 0.934265203405236 2759.60159634859
ENSG00000152234.11 427.619999328121 0.0583801974683582 0.953523488896398 7324.74396921815
ENSG00000152256.9 9989.67957707768 1.39303566577355 0.16567005913642 7171.15851555061
ENSG00000152284.4 6176.29036754838 0.133396755497784 0.894058408399657 46300.1543365945
ENSG00000152291.9 -6532.17080168773 -1.17493994025848 0.241880499327944 5559.57847534801
ENSG00000152348.11 2974.21556435758 0.388981979473783 0.697841098715613 7646.15257596539
ENSG00000152359.10 993.704812979073 0.215826271784445 0.829416375480303 4604.18838153089
ENSG00000152382.5 17392.1952574606 0.928048230276173 0.354873487660159 18740.6157245567
ENSG00000152404.11 -3380.56244945256 -0.719371787724553 0.473031144157262 4699.32586617781
ENSG00000152413.10 -3365.61728500558 -0.619232607491637 0.536702499363292 5435.14221358414
ENSG00000152439.8 35096.7911680049 1.260844000169 0.209322663589324 27835.9504929242
ENSG00000152455.11 17914.3499528755 1.57097840721514 0.118294679556119 11403.3075633624
ENSG00000152457.13 7115.72111395211 0.835179130343347 0.404945128301777 8519.9939215756
ENSG00000152580.8 -6406.54800211957 -1.3404997300809 0.182109659527638 4779.22364201663
ENSG00000152582.8 26008.4376292185 0.631280171245995 0.528818140914954 41199.5161797718
ENSG00000152601.13 16161.7757259275 0.651896233903446 0.51546574133793 24791.9452290028
ENSG00000152620.8 4770.35128635829 0.297841883402835 0.766235975121362 16016.3883999697
ENSG00000152642.6 -6414.45656326118 -1.83158839837076 0.0689965690963789 3502.12775368471
ENSG00000152683.10 -7084.55945341358 -1.09539979122209 0.275097208989413 6467.55596466715
ENSG00000152684.10 5242.53846220522 0.525167337792423 0.600242256110251 9982.60570476943
ENSG00000152726.14 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000152749.7 -6115.03626259099 -0.566789895869744 0.571704080613671 10788.8942748484
ENSG00000152778.7 -2194.36775775656 -0.418999616096075 0.675815794979743 5237.15935160522
ENSG00000152795.13 7177.76367146827 1.58532115133308 0.114999331035562 4527.64013489164
ENSG00000152952.7 -3793.37988495579 -0.665891328516762 0.50650330346759 5696.6951250219
ENSG00000152953.8 -1298.60097220954 -0.184097296589409 0.854185771234901 7053.88398562855
ENSG00000152990.9 -5566.90739493575 -1.03156968240483 0.30393414580421 5396.5403306134
ENSG00000153113.19 -1130.86070882935 -0.369162854467588 0.712526927651497 3063.31120572869
ENSG00000153187.12 -1200710.44125788 -1.14982957654791 0.252044010000523 1044250.7878974
ENSG00000153201.11 996.917458121174 0.115626376325863 0.908103305009666 8621.88619758886
ENSG00000153310.14 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000153317.10 1052.94977989422 NA NA 9.03546769141351e-117
ENSG00000153391.11 -9584.01462003591 -0.433351669958781 0.665381843418929 22116.0209696377
ENSG00000153406.9 -80080.6090270091 -1.74173810454741 0.0836042323729867 45977.4111951339
ENSG00000153558.9 176.45690009769 0.0197155495564313 0.984296487380437 8950.13854889624
ENSG00000153561.8 -868.863475615844 -0.0984827251330663 0.921680470891136 8822.49627477172
ENSG00000153574.8 -10563.055715742 -1.17504933641749 0.241836867449533 8989.45719840735
ENSG00000153721.13 13316.0187244148 1.93459005986632 0.0549226258205407 6883.12164972819
ENSG00000153786.8 258241.679334665 1.92105231140781 0.0566219095789229 134427.197948304
ENSG00000153815.12 -967.932009240326 -0.252558387232233 0.800955247101938 3832.50788005029
ENSG00000153898.8 954.978690145859 0.170923414282492 0.864514331246596 5587.17302807634
ENSG00000153933.5 -76.0811056588979 -0.00592314173532878 0.995281914450216 12844.7214432013
ENSG00000153982.6 22637.1263072723 3.04389012472425 0.00275862540167295 7436.90651755146
